provider,lat,lon,num_stops_per_week,score
Concord Kannapolis Area Transit,35.52788,-80.61999,25,2
Concord Kannapolis Area Transit,35.52744,-80.61422,25,2
Concord Kannapolis Area Transit,35.5246,-80.61412,25,2
Concord Kannapolis Area Transit,35.51478,-80.61367,25,2
Concord Kannapolis Area Transit,35.5059,-80.61873,25,2
Concord Kannapolis Area Transit,35.52496,-80.62815,25,2
Concord Kannapolis Area Transit,35.52404,-80.62369,25,2
Concord Kannapolis Area Transit,35.51301,-80.63228,25,2
Concord Kannapolis Area Transit,35.50628,-80.632,25,2
Concord Kannapolis Area Transit,35.51957,-80.63218,25,2
Concord Kannapolis Area Transit,35.53394,-80.61874,50,3
Concord Kannapolis Area Transit,35.52528,-80.62001,25,2
Concord Kannapolis Area Transit,35.50973,-80.63236,25,2
Concord Kannapolis Area Transit,35.50974,-80.61574,25,2
Concord Kannapolis Area Transit,35.51817,-80.61412,25,2
Concord Kannapolis Area Transit,35.52157,-80.61432,25,2
Concord Kannapolis Area Transit,35.50538,-80.62731,25,2
Concord Kannapolis Area Transit,35.50557,-80.62167,25,2
